id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	duration_h	in_range_h	in_range_percent	impermanent_loss	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	pool_id	pool_symbol
459390	-82350	-81750	600	12792737797052344792313	3915720545036611288	13841.24	39.70	8.61	104.70	11	11	100	0.03	0.0003	0.0003	0.0000	0.0003	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	6	5	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
513819	-82400	-82250	150	10942110526251830489108	4402021690879095075	13733.90	39.64	8.66	105.36	4	4	100	0.02	0.0003	0.0003	0.0000	0.0003	0x14FB06914E983dCd035EDD1b42fE28e9054DC107	1	-887272	887272	0	0	1	1	10	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
293615	-83850	-81650	2200	1366450378349798595882	1437453994581239113	3313.00	39.61	3.99	48.49	214	213	100	0.03	0.0002	0.0003	0.0001	0.0003	0x1d1EE810552c04671Ca2cD65CAF3ed3Db3bb60e8	0	0	0	0	0	22	21	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
143223	49800	49900	100	8070353918511621865	6229599837389173204708	3635.55	39.60	32.67	397.54	1	1	100	0.03	145.4382	146.8998	1.4616	146.1690	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	1000	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
81014	53300	54200	900	31931888016482758656	5046409868588097327047	3799.57	39.59	31.26	380.35	9	9	100	0.04	206.3830	225.8179	19.4350	216.1004	0x8De8ED375F3a83bC4288421536626cA5C779Ce8A	1	-887272	887272	0	0	3	5	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
166902	-81400	-80000	1400	11794705374031618116937	16933127912620082370	36742.62	39.49	3.22	39.23	11	11	100	0.07	0.0003	0.0003	0.0000	0.0003	0x8D11ceb5f689483aa27960487a90DB51Ff7Ac529	1	-887272	887272	0	0	22	5	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
156560	198500	200300	1800	4467940973	2045159656333240904	8149.23	39.39	4.83	58.80	63	63	100	0.02	417171333.1156	499440268.7196	82268935.6041	458305800.9176	0xD2516541f5EB89B428c49C82Ec62399B4C5dE3d2	1	-887272	887272	0	0	9	8	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
239566	1	4	3	33198800195	34140705515	67339.51	39.35	0.22	2.67	179	109	61	0.00	1.2001	1.2004	0.0003	1.2003	0x1A1ad03020b952EE94dA854569399b19Bfa8E964	0	0	0	0	0	0	0	0	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
450326	-82400	-81900	500	3745905964133791709920	1462971319444642607	4622.42	39.22	12.73	154.84	28	28	100	0.01	0.0003	0.0003	0.0000	0.0003	0xefb151EA17e903Fe5470CF07bcdd2E635028926D	1	-887272	887272	-75	-75	5	4	400	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
482980	-82450	-81850	600	24830504021660495303987	6771539243467110482	25373.77	39.21	4.64	56.41	6	6	100	0.03	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	6	5	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
204688	2	3	1	12257326581	46195964943	58453.29	39.16	0.40	4.89	106	33	31	0.00	1.2002	1.2003	0.0001	1.2003	0x7f0A7c291C8dF42Dc94DB3E3Cb8a8364FF378E37	1	-887272	887272	0	0	0	0	100	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
174134	-80300	-80200	100	8647696086722013060549	8694490632270018685	20242.01	39.14	5.80	70.58	2	2	100	0.00	0.0003	0.0003	0.0000	0.0003	0xb1E4A2686A58fed058E0A4741A31aae56C20CD87	0	0	0	0	0	1	0	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
108013	49200	52400	3200	11756743039574928066	1801570662616912539222	1368.46	38.96	1.36	16.49	1491	1213	81	9.30	136.9689	188.6207	51.6518	162.7948	0x8D616fdCBd7BA76eEd1374b33D8db2509BC287f1	1	-887272	887272	3500	3000	15	16	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
200472	49600	50000	400	582833344121788532426	50987836926462754621514	47145.77	38.94	2.48	30.15	1	1	100	0.19	142.5584	148.3761	5.8176	145.4673	0x7d86a61e66419dC7F48cC3B324f30395Eca72558	1	-887272	887272	0	0	1	2	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
304720	-82550	-82350	200	33510292967300498576147	8941957317911954740	33889.49	38.87	3.44	41.86	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
635684	202900	203300	400	1318633051	1645598755723810574	4280.71	38.83	27.21	331.10	14	13	93	0.00	647730691.0025	674163733.7315	26433042.7290	660947212.3670	0xa58573e68F4179F6b1e66c6fcf31a5A77951a6c5	1	-887272	887272	50	50	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
211810	-82350	-82250	100	8454897656529484009777	6773146044500977099	16681.21	38.83	6.98	84.96	2	2	100	0.01	0.0003	0.0003	0.0000	0.0003	0xb1E4A2686A58fed058E0A4741A31aae56C20CD87	0	0	0	0	0	1	0	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
42466	43700	43800	100	3851283400371177309	1133348576466458866477	741.60	38.75	156.74	1906.96	4	4	100	0.10	79.0264	79.8206	0.7942	79.4235	0x44e19e5Bfb18b4c0110146a733746DF3C5c669d7	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
312995	-82650	-82450	200	16378073755635184443488	12417513859650867200	31048.28	38.65	3.73	45.44	2	2	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
612399	203400	203800	400	1705603940	1724768549291548202	4810.19	38.63	24.09	293.10	6	6	100	0.00	680938851.4508	708727075.7951	27788224.3443	694832963.6230	0xa58573e68F4179F6b1e66c6fcf31a5A77951a6c5	1	-887272	887272	50	50	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
129748	50300	50400	100	47304848180248221456	6168367634672201848425	4922.73	38.61	23.53	286.29	1	1	100	0.02	152.8946	154.4311	1.5365	153.6628	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
240634	-84250	-84200	50	5176507307948673646464	3282237498098621452	8656.75	38.58	13.37	162.65	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
317469	-83100	-82100	1000	10298137531773396708347	2717443031350139348	10359.71	38.28	5.54	67.43	27	27	100	0.00	0.0002	0.0003	0.0000	0.0003	0x289528a117D51Ee6a9C727128B372c919179aa4D	1	-85497	-80411	200	200	10	9	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
349713	-82750	-82550	200	16904857671637105687934	11472121331522318832	29626.30	38.17	3.86	47.02	2	2	100	0.01	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
193453	50000	50100	100	15011830931256018780	4066570570671199498358	2701.10	38.13	42.35	515.29	6	6	100	0.01	148.3761	149.8672	1.4911	149.1216	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
104517	50600	52000	1400	31164589997084545557	6267061409153464664837	4432.90	38.10	25.78	313.68	16	16	100	0.13	157.5507	181.2251	23.6745	169.3879	0xC4DCf39088511787561D38673FACfB34d3A90428	1	-887272	887272	0	0	7	6	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
156422	50300	50400	100	3057291541566171661	6090386789122155122921	3391.69	38.03	33.64	409.27	3	3	100	0.00	152.8946	154.4311	1.5365	153.6628	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
100970	51800	51900	100	19425960998605062065	10952884817161616496175	6568.24	38.03	17.37	211.34	1	1	100	0.00	177.6368	179.4220	1.7852	178.5294	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
202053	48300	48600	300	196407208587319990055	24399961373182330727481	19785.08	38.03	5.77	70.15	2	2	100	0.21	125.1807	128.9929	3.8121	127.0868	0x4c9F0dF5bFDc1Fa051E7F3D65f284D001C30Bbc8	1	-887272	887272	0	0	1	1	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
275588	-82550	-82400	150	33917096212986819634220	10539788135338355446	36981.60	37.93	03.08	37.43	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	1	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
262308	200600	201100	500	1407376554	824664203740671466	2891.77	37.93	19.67	239.36	39	39	100	0.01	514649717.4174	541035020.1799	26385302.7625	527842368.7987	0xd1f7317CdEFe7F702033CA46dBAE418e95e2154b	1	-887272	887272	50	50	2	2	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
177358	-80350	-80050	300	28820775331327399789411	12787990809551069779	38322.22	37.92	2.97	36.11	3	3	100	0.00	0.0003	0.0003	0.0000	0.0003	0x4424093Bd62Cff6B0ff9499172Cc70E8788f74FC	0	0	0	0	0	3	2	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
229381	-83400	-83350	50	8045381928857845325073	3001031015577015119	9673.95	37.78	11.72	142.54	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
134491	12	13	1	10266187781	42526166134	52792.35	37.58	0.43	5.20	118	20	17	0.00	1.2012	1.2013	0.0001	1.2013	0xc0FbA6C81688A420fc62972745bf047f3adBfBDC	1	-887272	887272	0	0	0	0	100	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
608668	203200	203600	400	1441978417	1992342344946940242	5028.19	37.57	22.42	272.76	8	8	100	0.05	667456026.2063	694694034.0783	27238007.8720	681075030.1423	0xa58573e68F4179F6b1e66c6fcf31a5A77951a6c5	1	-887272	887272	50	50	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
64940	50500	51100	600	48363674326400995542	10956917864975460672828	7544.17	37.53	14.92	181.55	1	1	100	0.25	155.9831	165.6280	9.6450	160.8056	0x44e19e5Bfb18b4c0110146a733746DF3C5c669d7	1	-887272	887272	0	0	3	2	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
113500	-81350	-81300	50	35814434410911700842971	134779526306116004	19260.07	37.52	5.84	71.10	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
554640	201000	201400	400	2514949846	2041168312025212071	6189.05	37.50	18.18	221.14	20	20	100	0.00	535651899.5896	557511153.3604	21859253.7708	546581526.4750	0xa58573e68F4179F6b1e66c6fcf31a5A77951a6c5	1	-887272	887272	50	50	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
238505	-84200	-84150	50	6711003422872960862051	2903427709351716325	8789.71	37.46	12.78	155.54	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
398895	-81550	-81150	400	18903424471990830478561	9023753041687069516	26280.47	37.43	4.27	51.98	5	5	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	4	3	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
333184	-82700	-82500	200	28036040490990595891276	9281073885715674353	31593.07	37.43	3.55	43.25	2	2	100	0.01	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
339279	-82400	-82200	200	23890728799600492547641	9840544539251518040	30398.96	37.42	3.69	44.93	2	2	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
54686	43100	43200	100	137961401865341282073	2144462619461468291072	5800.41	37.41	19.35	235.42	1	1	100	0.01	74.4244	75.1724	0.7479	74.7984	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
407878	-81450	-81050	400	19736795667187607860100	8454624010817766926	25698.56	37.34	4.36	53.04	6	6	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	4	3	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
196554	199900	200300	400	17130714733	8999495082983388151	33329.81	37.14	3.34	40.68	2	2	100	0.01	479857895.3241	499440268.7196	19582373.3956	489649082.0218	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
47326	43600	43700	100	28930084739155043886	674091160272894530793	1337.51	37.11	83.24	1012.72	4	4	100	0.03	78.2401	79.0264	0.7863	78.6332	0x0b74537dBb0f4d4EE8cCa5DD7dC70EBEe5a6b2FA	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
106973	51000	51100	100	18533788426900590931	3423883995791572885809	2472.56	37.11	45.02	547.77	2	2	100	0.01	163.9801	165.6280	1.6479	164.8041	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
328118	48900	49000	100	26015066034466092019	124602113147167562699	942.69	37.05	117.92	1434.72	10	10	100	0.05	132.9211	134.2569	1.3358	133.5890	0xf7bf4dBf638004644725e31b9c730c307cd67C86	1	-887272	887272	0	0	0	0	1000	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
235837	-83700	-83650	50	1083666960573766658946	4502311446495651840	8679.59	37.04	12.80	155.74	2	1	50	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
226746	-83450	-83400	50	21833122192425173403670	13273684925752103	11617.28	36.99	9.55	116.23	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
150737	50300	50600	300	11220181086359937039	2797653295446018185105	1888.29	36.83	58.51	711.86	24	24	100	0.01	152.8946	157.5507	4.6561	155.2226	0x1C5A75b1A3dD2779aCD47eF66Cd5f6766347dE3B	0	0	0	0	0	1	1	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
169386	2	3	1	11483116867	50318659579	61801.78	36.68	0.30	3.61	122	65	54	0.00	1.2002	1.2003	0.0001	1.2003	0x74f602894Fe0e0b9bDC27854D089333cc1A119fa	0	0	0	0	0	0	0	0	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
231605	-83550	-83500	50	20502621238080263519236	29448420576272417	10939.90	36.67	10.06	122.36	1	1	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	0	0	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
232404	47600	48300	700	32914276287234861148	2776270186769697925846	2606.75	36.64	21.09	256.55	36	36	100	0.23	116.7181	125.1807	8.4626	120.9494	0xc62d85a7A76BDa05B2F1f751b8B2e0476023ee36	1	-887272	887272	0	0	2	4	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
243215	46400	46700	300	31443904677237218843	4079485240083515032222	3261.01	36.59	33.66	409.56	3	3	100	0.09	103.5203	106.6728	3.1525	105.0966	0xf11829ae7F9DE57d53b6f11c44E8Fc8Deb263330	1	-887272	887272	0	0	1	1	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
280739	49500	50900	1400	12966844469925028779	2341667261498668530273	1700.83	36.45	12.86	156.46	109	109	100	0.32	141.1400	162.3485	21.2085	151.7443	0x7Dc1497c98d0EAb06Ad8892C907B18c4851F2155	1	-887272	887272	0	0	7	6	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
224491	-83750	-82750	1000	5500947450802794035022	1293682800011739666	5249.63	36.39	10.40	126.52	43	43	100	0.03	0.0002	0.0003	0.0000	0.0002	0x576142eAd1fDbbf3be8b2b037B9834234181bBF8	1	-887272	887272	0	0	9	10	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
105054	50300	51500	1200	26767614779678303282	4360514961324618574159	3255.41	36.21	33.37	406.00	3	3	100	0.00	152.8946	172.3871	19.4925	162.6408	0xb05558258d079E389aF967E66A26C186D2994662	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
161802	198800	199800	1000	14286301676	7856933726175527102	28428.78	36.10	3.81	46.35	9	9	100	0.01	429875446.8737	475083467.0147	45208020.1410	452479456.9442	0x4424093Bd62Cff6B0ff9499172Cc70E8788f74FC	1	-887272	887272	0	0	5	4	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
67938	-83900	-83200	700	15542617038852944294731	3816004793163237204	15121.94	36.09	7.16	87.11	5	5	100	0.07	0.0002	0.0002	0.0000	0.0002	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	7	6	50	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
284345	-82300	-81300	1000	4923720667266243812462	1245245230339284902	4855.94	36.03	7.42	90.27	53	53	100	0.00	0.0003	0.0003	0.0000	0.0003	0x576142eAd1fDbbf3be8b2b037B9834234181bBF8	1	-887272	887272	0	0	9	10	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
625049	-81800	-81000	800	14983084381822753947764	4349081373619885335	15784.36	35.90	6.82	83.01	16	16	100	0.01	0.0003	0.0003	0.0000	0.0003	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	8	7	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
612718	-82250	-81650	600	21257857595905995687431	6022017132413931288	22127.55	35.77	4.85	59.00	9	9	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	6	5	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
150398	-81350	-80550	800	10919139025677423142737	3758289904570007982	12562.98	35.54	8.49	103.25	23	23	100	0.01	0.0003	0.0003	0.0000	0.0003	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	8	7	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
330745	-82700	-82500	200	29456109344036511983553	9135101350750884621	32084.38	35.49	3.32	40.37	1	1	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
394069	-81550	-80550	1000	4437996692488022748546	1133659833758604158	4397.16	35.45	06.05	73.56	78	78	100	0.01	0.0003	0.0003	0.0000	0.0003	0x576142eAd1fDbbf3be8b2b037B9834234181bBF8	1	-887272	887272	0	0	9	10	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
635814	203000	203500	500	3184975967	1970846498011283113	6732.50	35.41	15.78	191.98	12	9	75	0.00	654240165.5743	687782056.8138	33541891.2396	671011111.1940	0xd1f7317CdEFe7F702033CA46dBAE418e95e2154b	1	-887272	887272	25	25	2	2	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
330169	-82800	-82600	200	16870954063236405202184	12421428922185268454	31317.05	35.37	3.39	41.23	2	2	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
674366	-81850	-80050	1800	14027688578939734855042	4315813836991768844	15217.17	35.29	6.96	84.64	22	22	100	0.01	0.0003	0.0003	0.0001	0.0003	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	18	17	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
533193	201300	201600	300	3703605189	3450367059243641952	9914.27	35.20	10.65	129.61	6	6	100	0.01	551964100.6614	568773057.0027	16808956.3414	560368578.8321	0x6F7A15Cbf69AA4Baa1956BeC20C4B05916789C9c	0	0	0	0	0	1	1	0	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
496120	-82750	-81950	800	12025818192818079642197	3905435937038840751	13415.49	35.15	7.86	95.63	13	13	100	0.00	0.0003	0.0003	0.0000	0.0003	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	8	7	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
661348	-80850	-80300	550	3418419869773015578433	1175040258515420666	3930.25	35.07	13.38	162.85	30	30	100	0.05	0.0003	0.0003	0.0000	0.0003	0xefb151EA17e903Fe5470CF07bcdd2E635028926D	1	-887272	887272	-40	-40	5	5	400	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
44388	43400	43500	100	23745636969219266314	1248870797069284403474	1473.43	34.93	71.12	865.31	3	3	100	0.01	76.6909	77.4616	0.7707	77.0763	0x0b74537dBb0f4d4EE8cCa5DD7dC70EBEe5a6b2FA	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
131219	49600	49800	200	168573475141958607656	7282994177843079441084	9605.31	34.79	10.87	132.21	1	1	100	0.02	142.5584	145.4382	2.8797	143.9983	0xcFba021139c6EA743483D49b73146CbED493e3b2	1	-887272	887272	0	0	0	1	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
350525	-82900	-82700	200	16055575938978395567455	11571270119162871475	29353.80	34.78	3.55	43.24	3	3	100	0.01	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
333132	199900	200300	400	3234503813	2358043338748169815	7478.98	34.73	13.93	169.49	20	20	100	0.00	479857895.3241	499440268.7196	19582373.3956	489649082.0218	0xa58573e68F4179F6b1e66c6fcf31a5A77951a6c5	1	-887272	887272	50	50	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
363903	-82850	-82450	400	13847678946954846341199	3774376663485146453	14147.00	34.70	7.36	89.52	12	12	100	0.00	0.0003	0.0003	0.0000	0.0003	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	4	3	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
312563	50100	50600	500	163926613577009799932	20262493265136679853128	16457.88	34.45	6.28	76.41	2	2	100	0.07	149.8672	157.5507	7.6835	153.7089	0x4c9F0dF5bFDc1Fa051E7F3D65f284D001C30Bbc8	1	-887272	887272	0	0	2	2	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
390657	-81900	-81500	400	20173735733066732414173	8879687668321063728	26695.69	34.42	3.87	47.06	5	5	100	0.01	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	4	3	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
305322	-82450	-82250	200	27583064167052685709260	10484957168741205196	33519.53	34.36	03.07	37.41	2	2	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
557320	-82250	-81650	600	13961754641510824258552	4675437855576301163	15829.48	34.36	6.51	79.22	10	10	100	0.00	0.0003	0.0003	0.0000	0.0003	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	6	5	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
279234	-82950	-82750	200	20299260885476825536723	13574234637218709504	35212.53	34.32	2.92	35.58	2	2	100	0.00	0.0002	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
203775	49700	50100	400	424691620558103717739	43043639871187544520951	37534.44	34.17	2.73	33.23	4	4	100	0.01	143.9911	149.8672	5.8761	146.9291	0x7d86a61e66419dC7F48cC3B324f30395Eca72558	1	-887272	887272	0	0	1	2	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
408152	200100	200500	400	2550128887	2502021925803036732	7053.77	34.16	7.26	88.38	34	34	100	0.03	489551178.3132	509529121.9157	19977943.6024	499540150.1144	0xa58573e68F4179F6b1e66c6fcf31a5A77951a6c5	1	-887272	887272	50	50	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
